"","tag_code_2","natal_origin","rear_type"
"18318","3D9.1C2C42ED2F",6,2
"18319","3D9.1C2C42EF4C",6,1
"18320","3D9.1C2C42EFD1",8,1
"18321","3D9.1C2C42F038",8,1
"18322","3D9.1C2C42F066",8,1
"18323","3D9.1C2C42F0CD",6,2
"18324","3D9.1C2C42F2CB",6,2
"18325","3D9.1C2C42F2E5",8,1
"18326","3D9.1C2C42F35B",6,2
"18327","3D9.1C2C42F3C6",6,2
"18328","3D9.1C2C42F483",8,1
"18329","3D9.1C2C42F550",6,2
"18330","3D9.1C2C42F5A8",6,2
"18331","3D9.1C2C42F694",6,2
"18332","3D9.1C2C42F72C",14,2
"18333","3D9.1C2C42F7E6",6,2
"18334","3D9.1C2C42F805",6,2
"18335","3D9.1C2C42F837",6,2
"18336","3D9.1C2C42F90E",6,2
"18337","3D9.1C2C42F961",6,1
"18338","3D9.1C2C42FAE6",6,2
"18339","3D9.1C2C42FB9E",6,2
"18340","3D9.1C2C42FBB0",6,1
"18341","3D9.1C2C42FBC5",8,1
"18342","3D9.1C2C43025A",8,1
"18343","3D9.1C2C430280",11,2
"18344","3D9.1C2C43039C",11,2
"18345","3D9.1C2C4303A9",8,1
"18346","3D9.1C2C43042C",8,1
"18347","3D9.1C2C4304F8",6,2
"18348","3D9.1C2C43057B",8,1
"18349","3D9.1C2C430637",8,1
"18350","3D9.1C2C4307D9",8,1
"18351","3D9.1C2C430826",8,1
"18352","3D9.1C2C43084A",8,1
"18353","3D9.1C2C4308B4",11,2
"18354","3D9.1C2C430977",8,1
"18355","3D9.1C2C430A83",8,1
"18356","3D9.1C2C430C8D",8,1
"18357","3D9.1C2C430C8D_repeat",8,1
"18358","3D9.1C2C430C8D_repeat_2",8,1
"18359","3D9.1C2C430D58",8,1
"18360","3D9.1C2C430D94",8,1
"18361","3D9.1C2C430DE9",8,1
"18362","3D9.1C2C430DED",2,1
"18363","3D9.1C2C430DFC",8,1
"18364","3D9.1C2C430F1C",6,2
"18365","3D9.1C2C430F91",8,1
"18366","3D9.1C2C430FE0",8,1
"18367","3D9.1C2C430FF9",8,1
"18368","3D9.1C2C4311AD",6,2
"18369","3D9.1C2C4311B6",8,1
"18370","3D9.1C2C4311BE",8,1
"18371","3D9.1C2C431CB2",8,1
"18372","3D9.1C2C431D0A",8,1
"18373","3D9.1C2C431DB7",8,1
"18374","3D9.1C2C431EC9",8,1
"18375","3D9.1C2C431EC9_repeat",8,1
"18376","3D9.1C2C431F0F",8,1
"18377","3D9.1C2C431F1E",8,1
"18378","3D9.1C2C431F3F",8,1
"18379","3D9.1C2C431F6C",8,1
"18380","3D9.1C2C431F6F",11,2
"18381","3D9.1C2C431F8B",8,1
"18382","3D9.1C2C431FE6",8,1
"18383","3D9.1C2C43202C",8,1
"18384","3D9.1C2C4320C0",8,1
"18385","3D9.1C2C432113",8,1
"18386","3D9.1C2C432163",8,1
"18387","3D9.1C2C4321F3",8,1
"18388","3D9.1C2C43220F",8,1
"18389","3D9.1C2C432223",8,1
"18390","3D9.1C2C4322B9",8,1
"18391","3D9.1C2C4322FF",8,1
"18392","3D9.1C2C432356",11,2
"18393","3D9.1C2C4324C1",8,1
"18394","3D9.1C2C4325D0",8,1
"18395","3D9.1C2C432642",6,2
"18396","3D9.1C2C43269A",8,1
"18397","3D9.1C2C4326D8",8,1
"18398","3D9.1C2C432729",11,2
"18399","3D9.1C2C432734",8,1
"18400","3D9.1C2C43275C",11,2
"18401","3D9.1C2C4327DD",8,1
"18402","3D9.1C2C432887",8,1
"18403","3D9.1C2C43288A",8,1
"18404","3D9.1C2C4328FD",8,1
"18405","3D9.1C2C432992",8,1
"18406","3D9.1C2C432A67",8,1
"18407","3D9.1C2C432AA4",8,1
"18408","3D9.1C2C432BE5",8,1
"18409","3D9.1C2C432C69",8,1
"18410","3D9.1C2C432C6C",8,1
"18411","3D9.1C2C432D4D",8,1
"18412","3D9.1C2C432D5F",8,1
"18413","3D9.1C2C432D6B",8,1
"18414","3D9.1C2C432DB3",8,1
"18415","3D9.1C2C432DD7",11,2
"18416","3D9.1C2C432E32",6,2
"18417","3D9.1C2C432EC8",11,2
"18418","3D9.1C2C432EDC",8,1
"18419","3D9.1C2C432F1E",8,1
"18420","3D9.1C2C432F36",8,1
"18421","3D9.1C2C432F3B",8,1
"18422","3D9.1C2C432F47",8,1
"18423","3D9.1C2C4339B3",15,2
"18424","3D9.1C2C433B6A",12,2
"18425","3D9.1C2C433C76",15,2
"18426","3D9.1C2C433E85",15,2
"18427","3D9.1C2C434571",15,2
"18428","3D9.1C2C4346F3",15,2
"18429","3D9.1C2C4348E5",15,2
"18430","3D9.1C2C4349FA",15,2
"18431","3D9.1C2C434AA4",12,2
"18432","3D9.1C2C434C10",15,2
"18433","3D9.1C2C434C44",15,2
"18434","3D9.1C2C43577C",4,1
"18435","3D9.1C2C43577C_repeat",4,1
"18436","3D9.1C2C435858",4,1
"18437","3D9.1C2C436267",11,2
"18438","3D9.1C2C436597",11,1
"18439","3D9.1C2C4367E2",12,2
"18440","3D9.1C2C436E8F",14,2
"18441","3D9.1C2C436EA7",14,2
"18442","3D9.1C2C436EE9",14,2
"18443","3D9.1C2C43700B",14,2
"18444","3D9.1C2C437055",14,2
"18445","3D9.1C2C437258",14,2
"18446","3D9.1C2C4372F6",14,2
"18447","3D9.1C2C437407",14,2
"18448","3D9.1C2C437BDF",7,2
"18449","3D9.1C2C437CFE",14,2
"18450","3D9.1C2C437DD5",14,2
"18451","3D9.1C2C437FA9",14,2
"18452","3D9.1C2C438156",7,2
"18453","3D9.1C2C4382B4",14,2
"18454","3D9.1C2C43861D",14,2
"18455","3D9.1C2C438A5C",7,2
"18456","3D9.1C2C438B44",7,2
"18457","3D9.1C2C438B9F",13,1
"18458","3D9.1C2C438F0F",6,2
"18459","3D9.1C2C439105",14,2
"18460","3D9.1C2C4391B3",6,2
"18461","3D9.1C2C4392FE",7,2
"18462","3D9.1C2C43932B",7,2
"18463","3D9.1C2C4394F7",7,2
"18464","3D9.1C2C439683",7,2
"18465","3D9.1C2C439880",7,2
"18466","3D9.1C2C439905",7,2
"18467","3D9.1C2C439B2A",6,2
"18468","3D9.1C2C439BDD",6,2
"18469","3D9.1C2C439C6A",7,2
"18470","3D9.1C2C439CAB",14,2
"18471","3D9.1C2C439F42",6,2
"18472","3D9.1C2C43A0F9",14,2
"18473","3D9.1C2C43A11B",7,2
"18474","3D9.1C2C43A543",6,2
"18475","3D9.1C2C43A573",7,2
"18476","3D9.1C2C43A593",7,2
"18477","3D9.1C2C43A61A",6,2
"18478","3D9.1C2C43A632",6,2
"18479","3D9.1C2C43A7B1",7,2
"18480","3D9.1C2C43A7F2",6,2
"18481","3D9.1C2C43A8D2",6,2
"18482","3D9.1C2C43A953",7,2
"18483","3D9.1C2C43A995",7,2
"18484","3D9.1C2C43AACA",7,2
"18485","3D9.1C2C43AC20",6,2
"18486","3D9.1C2C43AC52",6,2
"18487","3D9.1C2C43ACAE",7,2
"18488","3D9.1C2C43ACEB",7,2
"18489","3D9.1C2C43AD10",14,2
"18490","3D9.1C2C43AD18",6,2
"18491","3D9.1C2C43AD1A",6,2
"18492","3D9.1C2C43AE02",6,2
"18493","3D9.1C2C43AE93",14,2
"18494","3D9.1C2C43AEC9",7,2
"18495","3D9.1C2C43AF37",7,2
"18496","3D9.1C2C43AFEB",6,2
"18497","3D9.1C2C43B020",6,2
"18498","3D9.1C2C43B057",7,2
"18499","3D9.1C2C43B05A",7,2
"18500","3D9.1C2C43B08B",7,2
"18501","3D9.1C2C43B106",6,2
"18502","3D9.1C2C43B10D",6,2
"18503","3D9.1C2C43B13F",7,2
"18504","3D9.1C2C43B27E",7,2
"18505","3D9.1C2C43B40B",7,2
"18506","3D9.1C2C43B443",7,2
"18507","3D9.1C2C43B473",6,2
"18508","3D9.1C2C43B476",7,2
"18509","3D9.1C2C43B543",6,2
"18510","3D9.1C2C43B56F",14,2
"18511","3D9.1C2C43B78E",7,2
"18512","3D9.1C2C43B7C7",6,2
"18513","3D9.1C2C43B7CC",6,2
"18514","3D9.1C2C43B801",7,2
"18515","3D9.1C2C43B895",7,2
"18516","3D9.1C2C43B8C3",6,2
"18517","3D9.1C2C43B945",7,2
"18518","3D9.1C2C43B9C0",6,2
"18519","3D9.1C2C43B9F2",14,2
"18520","3D9.1C2C43BA37",6,2
"18521","3D9.1C2C43BAB0",7,2
"18522","3D9.1C2C43BB0C",6,2
"18523","3D9.1C2C43BB68",7,2
"18524","3D9.1C2C43C205",14,2
"18525","3D9.1C2C43C297",14,2
"18526","3D9.1C2C43C299",14,2
"18527","3D9.1C2C43C2E2",7,2
"18528","3D9.1C2C43C373",14,2
"18529","3D9.1C2C43C4D4",14,2
"18530","3D9.1C2C43C635",7,2
"18531","3D9.1C2C43C66F",6,2
"18532","3D9.1C2C43C7A2",14,2
"18533","3D9.1C2C43C7E3",7,2
"18534","3D9.1C2C43C80E",7,2
"18535","3D9.1C2C43C9C0",14,2
"18536","3D9.1C2C43C9D8",7,2
"18537","3D9.1C2C43CBB6",7,2
"18538","3D9.1C2C43CD5E",14,2
"18539","3D9.1C2C43D482",14,2
"18540","3D9.1C2C43D657",6,2
"18541","3D9.1C2C43D67F",14,2
"18542","3D9.1C2C43D6BB",14,2
"18543","3D9.1C2C43D86E",6,2
"18544","3D9.1C2C43DD62",6,2
"18545","3D9.1C2C43DD69",7,2
"18546","3D9.1C2C43DEA0",7,2
"18547","3D9.1C2C43DEE3",6,2
"18548","3D9.1C2C43E025",7,2
"18549","3D9.1C2C43E0FE",7,2
"18550","3D9.1C2C43E197",14,2
"18551","3D9.1C2C43E1EF",6,2
"18552","3D9.1C2C43E226",14,2
"18553","3D9.1C2C43E233",6,2
"18554","3D9.1C2C43E252",6,2
"18555","3D9.1C2C43E25D",14,2
"18556","3D9.1C2C43E303",7,2
"18557","3D9.1C2C43E395",6,2
"18558","3D9.1C2C43E40F",6,2
"18559","3D9.1C2C43E424",7,2
"18560","3D9.1C2C43E4D9",7,2
"18561","3D9.1C2C43E4F1",7,2
"18562","3D9.1C2C43E56D",6,2
"18563","3D9.1C2C43E574",6,2
"18564","3D9.1C2C43E5B3",6,2
"18565","3D9.1C2C43E5E9",6,2
"18566","3D9.1C2C43E6AE",7,2
"18567","3D9.1C2C43E6F5",7,2
"18568","3D9.1C2C43E6F7",6,2
"18569","3D9.1C2C43E766",6,2
"18570","3D9.1C2C43E76E",6,2
"18571","3D9.1C2C43E7D2",14,2
"18572","3D9.1C2C43E891",6,2
"18573","3D9.1C2C43E8AF",7,2
"18574","3D9.1C2C43E8D3",6,2
"18575","3D9.1C2C43E8FB",7,2
"18576","3D9.1C2C43E932",6,2
"18577","3D9.1C2C43E93B",6,2
"18578","3D9.1C2C43E944",7,2
"18579","3D9.1C2C43EA15",7,2
"18580","3D9.1C2C43EAE4",7,2
"18581","3D9.1C2C43EB16",6,2
"18582","3D9.1C2C43EB2B",6,2
"18583","3D9.1C2C43EC4F",6,2
"18584","3D9.1C2C43EC5A",6,2
"18585","3D9.1C2C43ECA0",6,2
"18586","3D9.1C2C43ECD2",7,2
"18587","3D9.1C2C43EDB0",7,2
"18588","3D9.1C2C43EE63",6,2
"18589","3D9.1C2C43F02D",6,2
"18590","3D9.1C2C43F0E3",7,2
"18591","3D9.1C2C43F20E",7,2
"18592","3D9.1C2C43F2A2",6,2
"18593","3D9.1C2C43FA1C",14,2
"18594","3D9.1C2C43FDF0",13,1
"18595","3D9.1C2C440158",14,2
"18596","3D9.1C2C4404F6",7,2
"18597","3D9.1C2C44062D",14,2
"18598","3D9.1C2C4406B8",13,1
"18599","3D9.1C2C440972",7,2
"18600","3D9.1C2C441701",14,2
"18601","3D9.1C2C4419BC",14,2
"18602","3D9.1C2C441A3E",14,2
"18603","3D9.1C2C441AFE",6,2
"18604","3D9.1C2C441CD6",14,2
"18605","3D9.1C2C441EF9",6,2
"18606","3D9.1C2C44542A",14,2
"18607","3D9.1C2C4457BC",7,2
"18608","3D9.1C2C4457C3",14,2
"18609","3D9.1C2C4460BF",14,2
"18610","3D9.1C2C447291",11,1
"18611","3D9.1C2C4478BF",4,1
"18612","3D9.1C2C448869",4,1
"18613","3D9.1C2C4488B0",15,1
"18614","3D9.1C2C448C36",11,1
"18615","3D9.1C2C449556",4,1
"18616","3D9.1C2C449716",15,1
"18617","3D9.1C2C449BFB",4,1
"18618","3D9.1C2C44A0C0",4,1
"18619","3D9.1C2C44A7A9",4,1
"18620","3D9.1C2C44AA92",4,1
"18621","3D9.1C2C44AA93",4,1
"18622","3D9.1C2C44AA95",11,1
"18623","3D9.1C2C44AB37",4,1
"18624","3D9.1C2C44AC69",4,1
"18625","3D9.1C2C44AC6A",4,1
"18626","3D9.1C2C44BDEB",11,1
"18627","3D9.1C2C44C27E",11,1
"18628","3D9.1C2C44C844",11,1
"18629","3D9.1C2C44CB59",15,1
"18630","3D9.1C2C44CD96",4,1
"18631","3D9.1C2C44D298",4,1
"18632","3D9.1C2C44D872",14,2
"18633","3D9.1C2C44D887",14,2
"18634","3D9.1C2C44D8C8",14,2
"18635","3D9.1C2C44D8CF",14,2
"18636","3D9.1C2C44DBE1",14,2
"18637","3D9.1C2C44DC51",14,2
"18638","3D9.1C2C44DCF4",14,2
"18639","3D9.1C2C44DEA6",4,1
"18640","3D9.1C2C44E084",14,2
"18641","3D9.1C2C44E0B5",4,1
"18642","3D9.1C2C44E0D0",14,2
"18643","3D9.1C2C44E2D0",14,2
"18644","3D9.1C2C44E2FC",14,2
"18645","3D9.1C2C44E492",14,2
"18646","3D9.1C2C44E51B",14,2
"18647","3D9.1C2C44E51F",14,2
"18648","3D9.1C2C44E5C4",4,1
"18649","3D9.1C2C44E610",14,2
"18650","3D9.1C2C44E6E6",4,1
"18651","3D9.1C2C44E817",14,2
"18652","3D9.1C2C4509FE",11,1
"18653","3D9.1C2C4512E8",4,1
"18654","3D9.1C2C45197F",11,1
"18655","3D9.1C2C451AF9",11,1
"18656","3D9.1C2C451B01",4,1
"18657","3D9.1C2C451D15",4,1
"18658","3D9.1C2C45241A",11,1
"18659","3D9.1C2C45250E",11,1
"18660","3D9.1C2C452A10",4,1
"18661","3D9.1C2C452C6C",4,1
"18662","3D9.1C2C452F89",14,2
"18663","3D9.1C2C4531B1",15,1
"18664","3D9.1C2C45324F",4,1
"18665","3D9.1C2C4536A2",4,1
"18666","3D9.1C2C454402",4,1
"18667","3D9.1C2C454CF4",4,1
"18668","3D9.1C2C4550A1",4,1
"18669","3D9.1C2C455D83",5,1
"18670","3D9.1C2C455DFC",5,1
"18671","3D9.1C2C455E12",5,1
"18672","3D9.1C2C4562FC",15,1
"18673","3D9.1C2C456413",15,2
"18674","3D9.1C2C456B0A",15,2
"18675","3D9.1C2C456B50",15,2
"18676","3D9.1C2C456D83",5,1
"18677","3D9.1C2C456DEC",5,1
"18678","3D9.1C2C456E10",5,1
"18679","3D9.1C2C456E8C",15,2
"18680","3D9.1C2C456FE8",15,2
"18681","3D9.1C2C457DCA",15,2
"18682","3D9.1C2C4580A9",15,2
"18683","3D9.1C2C458181",15,2
"18684","3D9.1C2C458337",15,2
"18685","3D9.1C2C458392",15,2
"18686","3D9.1C2C458427",15,2
"18687","3D9.1C2C458516",15,2
"18688","3D9.1C2C4585D5",12,2
"18689","3D9.1C2C4588B3",15,2
"18690","3D9.1C2C458960",15,2
"18691","3D9.1C2C458CD6",12,2
"18692","3D9.1C2C4591DA",15,2
"18693","3D9.1C2C4592CF",15,2
"18694","3D9.1C2C4598D8",15,2
"18695","3D9.1C2C459B94",12,2
"18696","3D9.1C2C459DB7",15,2
"18697","3D9.1C2C459DC0",15,2
"18698","3D9.1C2C459E35",15,2
"18699","3D9.1C2C45A046",15,2
"18700","3D9.1C2C45A10F",11,2
"18701","3D9.1C2C45A1D6",15,2
"18702","3D9.1C2C45A2E8",12,2
"18703","3D9.1C2C45A439",12,2
"18704","3D9.1C2C45A51E",11,2
"18705","3D9.1C2C45A84F",15,2
"18706","3D9.1C2C45A8C4",15,2
"18707","3D9.1C2C45AFD0",5,1
"18708","3D9.1C2C45B0A4",12,2
"18709","3D9.1C2C45B940",5,1
"18710","3D9.1C2C45BB4B",15,2
"18711","3D9.1C2C45BBCB",15,2
"18712","3D9.1C2C45BCFD",15,2
"18713","3D9.1C2C45CA0D",5,1
"18714","3D9.1C2C45CA5F",15,2
"18715","3D9.1C2C45D4B7",15,2
"18716","3D9.1C2C45D672",15,2
"18717","3D9.1C2C46020C",15,2
"18718","3D9.1C2C460415",15,2
"18719","3D9.1C2C460936",15,2
"18720","3D9.1C2C4611ED",12,2
"18721","3D9.1C2C462797",11,2
"18722","3D9.1C2C463585",5,1
"18723","3D9.1C2C46396C",15,2
"18724","3D9.1C2C463EBF",15,2
"18725","3D9.1C2C463F89",15,2
"18726","3D9.1C2C4646D6",12,2
"18727","3D9.1C2C4652AF",12,2
"18728","3D9.1C2C4653B4",12,2
"18729","3D9.1C2C465997",15,2
"18730","3D9.1C2C4659A2",12,2
"18731","3D9.1C2C46609E",12,2
"18732","3D9.1C2C466C82",11,1
"18733","3D9.1C2C466D9A",14,2
"18734","3D9.1C2C466DB9",6,2
"18735","3D9.1C2C466E66",14,2
"18736","3D9.1C2C466EA3",14,2
"18737","3D9.1C2C466EBB",14,2
"18738","3D9.1C2C466EC0",14,2
"18739","3D9.1C2C466ED1",14,2
"18740","3D9.1C2C467012",14,2
"18741","3D9.1C2C46702D",6,2
"18742","3D9.1C2C46702E",14,2
"18743","3D9.1C2C467040",14,2
"18744","3D9.1C2C4671C5",14,2
"18745","3D9.1C2C467685",4,1
"18746","3D9.1C2C4677B1",14,2
"18747","3D9.1C2C4679D4",6,2
"18748","3D9.1C2C4679F1",14,2
"18749","3D9.1C2C467A27",14,2
"18750","3D9.1C2C467B51",14,2
"18751","3D9.1C2C467BC8",14,2
"18752","3D9.1C2C467C29",14,2
"18753","3D9.1C2C467C44",14,2
"18754","3D9.1C2C467D21",14,2
"18755","3D9.1C2C46887F",15,2
"18756","3D9.1C2C468AEB",15,2
"18757","3D9.1C2C469092",12,2
"18758","3D9.1C2C46929B",15,2
"18759","3D9.1C2C4693E4",12,2
"18760","3D9.1C2C4693ED",11,2
"18761","3D9.1C2C469452",11,2
"18762","3D9.1C2C4695AA",12,2
"18763","3D9.1C2C4695D0",15,2
"18764","3D9.1C2C4696A9",15,2
"18765","3D9.1C2C4696AD",15,2
"18766","3D9.1C2C4696D3",12,2
"18767","3D9.1C2C4696D8",12,2
"18768","3D9.1C2C469720",11,2
"18769","3D9.1C2C469731",12,2
"18770","3D9.1C2C4699B0",5,1
"18771","3D9.1C2C46BEF4",15,2
"18772","3D9.1C2C46C2C9",15,2
"18773","3D9.1C2C46C39D",15,2
"18774","3D9.1C2C46CBE7",12,2
"18775","3D9.1C2C46CE10",5,1
"18776","3D9.1C2C46D9C4",12,2
"18777","3D9.1C2C46DF6C",15,2
"18778","3D9.1C2C46E019",15,2
"18779","3D9.1C2C46E113",15,2
"18780","3D9.1C2C46E364",15,2
"18781","3D9.1C2C46E38F",15,2
"18782","3D9.1C2C46E6B3",15,1
"18783","3D9.1C2C46E701",15,2
"18784","3D9.1C2C46E761",12,2
"18785","3D9.1C2C46E7BE",15,2
"18786","3D9.1C2C46E88B",15,2
"18787","3D9.1C2C46EA1B",15,2
"18788","3D9.1C2C472E3E",4,1
"18789","3D9.1C2C474C80",12,2
"18790","3D9.1C2C474E5B",12,2
"18791","3D9.1C2C476316",12,2
"18792","3D9.1C2C47631A",12,2
"18793","3D9.1C2C476363",12,2
"18794","3D9.1C2C4763B6",12,2
"18795","3D9.1C2C4763EF",12,2
"18796","3D9.1C2C47645F",11,2
"18797","3D9.1C2C4764C5",11,2
"18798","3D9.1C2C4764CB",11,2
"18799","3D9.1C2C4765C1",12,2
"18800","3D9.1C2C4765F8",11,2
"18801","3D9.1C2C47666F",11,2
"18802","3D9.1C2C4767C1",12,2
"18803","3D9.1C2C4767DC",11,2
"18804","3D9.1C2C4767DF",12,2
"18805","3D9.1C2C476860",12,2
"18806","3D9.1C2C47686F",11,2
"18807","3D9.1C2C4768AB",12,2
"18808","3D9.1C2C476914",12,2
"18809","3D9.1C2C4769C3",11,2
"18810","3D9.1C2C476A0A",12,2
"18811","3D9.1C2C476ABD",11,2
"18812","3D9.1C2C476ADC",12,2
"18813","3D9.1C2C476B57",11,2
"18814","3D9.1C2C476B74",12,2
"18815","3D9.1C2C476B76",12,2
"18816","3D9.1C2C476B8F",11,2
"18817","3D9.1C2C476C0E",12,2
"18818","3D9.1C2C476CE8",12,2
"18819","3D9.1C2C477EC8",12,2
"18820","3D9.1C2C477ECA",12,2
"18821","3D9.1C2C4780FE",12,2
"18822","3D9.1C2C478133",12,2
"18823","3D9.1C2C478159",12,2
"18824","3D9.1C2C4782F9",12,2
"18825","3D9.1C2C4784B8",12,2
"18826","3D9.1C2C4784F0",12,2
"18827","3D9.1C2C4784FC",12,2
"18828","3D9.1C2C478650",11,2
"18829","3D9.1C2C478676",12,2
"18830","3D9.1C2C4786AE",11,2
"18831","3D9.1C2C47876C",12,2
"18832","3D9.1C2C478778",11,2
"18833","3D9.1C2C47889F",11,2
"18834","3D9.1C2C47891C",12,2
"18835","3D9.1C2C4789A5",12,2
"18836","3D9.1C2C47990F",12,2
"18837","3D9.1C2C479957",12,2
"18838","3D9.1C2C47996A",12,2
"18839","3D9.1C2C47996D",12,2
"18840","3D9.1C2C479971",12,2
"18841","3D9.1C2C479979",12,2
"18842","3D9.1C2C4799AA",11,2
"18843","3D9.1C2C4799AE",12,2
"18844","3D9.1C2C479A52",12,2
"18845","3D9.1C2C479A84",12,2
"18846","3D9.1C2C479AA1",12,2
"18847","3D9.1C2C479B4D",12,2
"18848","3D9.1C2C479B61",12,2
"18849","3D9.1C2C479B62",12,2
"18850","3D9.1C2C479B6B",12,2
"18851","3D9.1C2C479B6E",12,2
"18852","3D9.1C2C479BA4",12,2
"18853","3D9.1C2C479BC4",12,2
"18854","3D9.1C2C479BE9",12,2
"18855","3D9.1C2C479C48",12,2
"18856","3D9.1C2C479C50",12,2
"18857","3D9.1C2C479C63",12,2
"18858","3D9.1C2C479CA0",12,2
"18859","3D9.1C2C479CD6",11,2
"18860","3D9.1C2C479CDB",11,2
"18861","3D9.1C2C479D93",12,2
"18862","3D9.1C2C479DE4",11,2
"18863","3D9.1C2C479E13",12,2
"18864","3D9.1C2C479E32",12,2
"18865","3D9.1C2C479E4A",12,2
"18866","3D9.1C2C479F09",12,2
"18867","3D9.1C2C479F23",12,2
"18868","3D9.1C2C479F4F",12,2
"18869","3D9.1C2C479FEA",11,2
"18870","3D9.1C2C47A01D",12,2
"18871","3D9.1C2C47A02B",12,2
"18872","3D9.1C2C47A033",12,2
"18873","3D9.1C2C47A035",12,2
"18874","3D9.1C2C47A073",12,2
"18875","3D9.1C2C47A080",12,2
"18876","3D9.1C2C47A108",11,2
"18877","3D9.1C2C47A165",11,2
"18878","3D9.1C2C47A19B",12,2
"18879","3D9.1C2C47A262",12,2
"18880","3D9.1C2C47A291",12,2
"18881","3D9.1C2C47A2A5",11,2
"18882","3D9.1C2C47A2C1",11,2
"18883","3D9.1C2C47A342",12,2
"18884","3D9.1C2C47A366",12,2
"18885","3D9.1C2C47A394",12,2
"18886","3D9.1C2C47A41D",11,2
"18887","3D9.1C2C47A46B",12,2
"18888","3D9.1C2C47A4C8",12,2
"18889","3D9.1C2C47A4D3",12,2
"18890","3D9.1C2C47B472",12,2
"18891","3D9.1C2C47B494",12,2
"18892","3D9.1C2C47B497",11,2
"18893","3D9.1C2C47B726",11,2
"18894","3D9.1C2C47B827",12,2
"18895","3D9.1C2C47B871",11,2
"18896","3D9.1C2C47B8A2",12,2
"18897","3D9.1C2C47B9DF",11,2
"18898","3D9.1C2C47B9F5",12,2
"18899","3D9.1C2C47BAB8",12,2
"18900","3D9.1C2C47BADA",12,2
"18901","3D9.1C2C47BC0A",11,2
"18902","3D9.1C2C47BD2B",12,2
"18903","3D9.1C2C47BD42",11,2
"18904","3D9.1C2C47BD5C",12,2
"18905","3D9.1C2C47BD7B",11,2
"18906","3D9.1C2C47BDC8",12,2
"18907","3D9.1C2C47BEDD",11,2
"18908","3D9.1C2C47BEF5",11,2
"18909","3D9.1C2C47D482",4,1
"18910","3D9.1C2C47D73F",14,2
"18911","3D9.1C2C47D89D",14,2
"18912","3D9.1C2C47D9B2",4,1
"18913","3D9.1C2C47DC16",4,1
"18914","3D9.1C2C47DD13",4,1
"18915","3D9.1C2C47EC1E",11,1
"18916","3D9.1C2C47EE40",11,1
"18917","3D9.1C2C47F4A5",14,2
"18918","3D9.1C2C480885",5,1
"18919","3D9.1C2C480A4E",15,2
"18920","3D9.1C2C480BBE",15,2
"18921","3D9.1C2C480C4D",5,1
"18922","3D9.1C2C480CF3",5,1
"18923","3D9.1C2C480E27",11,1
"18924","3D9.1C2C4812D0",11,2
"18925","3D9.1C2C481416",12,2
"18926","3D9.1C2C482B99",15,2
"18927","3D9.1C2C482D8E",15,2
"18928","3D9.1C2C482FAA",15,2
"18929","3D9.1C2C483E0E",12,2
"18930","3D9.1C2C483E18",15,2
"18931","3D9.1C2C483E41",15,2
"18932","3D9.1C2C483E98",15,2
"18933","3D9.1C2C483F09",15,2
"18934","3D9.1C2C483FE3",15,2
"18935","3D9.1C2C4843BD",15,1
"18936","3D9.1C2C4844B9",5,1
"18937","3D9.1C2C484507",15,2
"18938","3D9.1C2C484606",15,2
"18939","3D9.1C2C4847C8",15,2
"18940","3D9.1C2C484B31",15,2
"18941","3D9.1C2C484B77",15,2
"18942","3D9.1C2C484BF3",15,2
"18943","3D9.1C2C484DB8",15,2
"18944","3D9.1C2C484E84",5,1
"18945","3D9.1C2C4859F3",12,2
"18946","3D9.1C2C485A22",15,2
"18947","3D9.1C2C486181",5,1
"18948","3D9.1C2C486208",15,2
"18949","3D9.1C2C48627C",12,2
"18950","3D9.1C2C486400",15,2
"18951","3D9.1C2C48747A",5,1
"18952","3D9.1C2C487547",15,1
"18953","3D9.1C2C48759E",5,1
"18954","3D9.1C2C4876EF",15,2
"18955","3D9.1C2C48777B",5,1
"18956","3D9.1C2C487A97",15,1
"18957","3D9.1C2C487BDF",5,1
"18958","3D9.1C2C488049",5,1
"18959","3D9.1C2C488115",15,2
"18960","3D9.1C2C488289",5,1
"18961","3D9.1C2C4882C6",5,1
"18962","3D9.1C2C4883BF",5,1
"18963","3D9.1C2C488587",15,2
"18964","3D9.1C2C488608",15,1
"18965","3D9.1C2C488615",5,1
"18966","3D9.1C2C488FB0",12,2
"18967","3D9.1C2C48903D",15,2
"18968","3D9.1C2C489537",15,2
"18969","3D9.1C2C489538",12,2
"18970","3D9.1C2C489539",15,2
"18971","3D9.1C2C48957F",12,2
"18972","3D9.1C2C4896C2",5,1
"18973","3D9.1C2C489820",15,2
"18974","3D9.1C2C48983E",15,2
"18975","3D9.1C2C489AA1",12,2
"18976","3D9.1C2C489E74",5,1
"18977","3D9.1C2C48AAB9",15,2
"18978","3D9.1C2C48AAD9",5,1
"18979","3D9.1C2C48B425",5,1
"18980","3D9.1C2C48B8DC",11,2
"18981","3D9.1C2C48B918",11,2
"18982","3D9.1C2C48CA94",14,2
"18983","3D9.1C2C48CC7A",14,2
"18984","3D9.1C2C48CCD2",14,2
"18985","3D9.1C2C48CD96",6,2
"18986","3D9.1C2C48CE6C",14,2
"18987","3D9.1C2C48CEE1",14,2
"18988","3D9.1C2C48CF59",14,2
"18989","3D9.1C2C48CF97",14,2
"18990","3D9.1C2C48D08F",14,2
"18991","3D9.1C2C48D0EF",6,2
"18992","3D9.1C2C48D1FE",14,2
