"date","tailrace_temp","forebay_temp"
2007-03-10,NA,NA
2007-03-11,NA,NA
2007-03-12,NA,NA
2007-03-13,NA,NA
2007-03-14,NA,NA
2007-03-15,NA,NA
2007-03-16,NA,NA
2007-03-17,NA,NA
2007-03-18,NA,NA
2007-03-19,NA,NA
2007-03-20,NA,NA
2007-03-21,NA,NA
2007-03-22,NA,NA
2007-03-23,NA,NA
2007-03-24,NA,NA
2007-03-25,NA,NA
2007-03-26,NA,NA
2007-03-27,NA,NA
2007-03-28,NA,NA
2007-03-29,4.41,NA
2007-03-30,4.544,NA
2007-03-31,4.278,4.808
2007-04-01,3.743,4.84
2007-04-02,4.529,4.808
2007-04-03,4.708,4.819
2007-04-04,4.674,4.947
2007-04-05,4.634,5.076
2007-04-06,4.587,5.255
2007-04-07,5.241,5.484
2007-04-08,5.507,5.704
2007-04-09,5.815,5.979
2007-04-10,5.757,5.919
2007-04-11,5.907,6.093
2007-04-12,5.932,6.116
2007-04-13,5.627,6.016
2007-04-14,4.75,6.069
2007-04-15,NA,6.35
2007-04-16,NA,6.435
2007-04-17,NA,6.294
2007-04-18,NA,NA
2007-04-19,NA,NA
2007-04-20,NA,NA
2007-04-21,NA,NA
2007-04-22,NA,NA
2007-04-23,NA,7.241
2007-04-24,NA,7.479
2007-04-25,NA,7.669
2007-04-26,NA,7.685
2007-04-27,NA,7.62
2007-04-28,NA,7.815
2007-04-29,NA,7.924
2007-04-30,NA,7.947
2007-05-01,NA,8.157
2007-05-02,NA,8.093
2007-05-03,NA,8.095
2007-05-04,NA,8.183
2007-05-05,NA,8.433
2007-05-06,NA,8.639
2007-05-07,NA,8.69
2007-05-08,NA,8.894
2007-05-09,NA,9.222
2007-05-10,NA,9.389
2007-05-11,NA,9.537
2007-05-12,NA,9.463
2007-05-13,NA,9.431
2007-05-14,NA,9.681
2007-05-15,NA,9.928
2007-05-16,NA,10.039
2007-05-17,NA,10.257
2007-05-18,NA,10.354
2007-05-19,NA,10.384
2007-05-20,NA,10.259
2007-05-21,NA,10.255
2007-05-22,NA,10.535
2007-05-23,NA,10.546
2007-05-24,NA,10.877
2007-05-25,NA,11.042
2007-05-26,NA,11.192
2007-05-27,NA,11.361
2007-05-28,NA,11.387
2007-05-29,NA,11.782
2007-05-30,NA,11.859
2007-05-31,NA,11.9
